"month","year","site_code","pCH4_uatm","CH4_uM","pCO2_uatm","CO2_uM","pN2O_uatm","N2O_uM"
5,2025,"BLDE",68.7407673075,0.19133553325,1183.293085075,87.4668646825,0.206476519,0.01214706275
1,2017,"BLUE",165.35,0.315,2587,124.3,0.882,0.032
2,2017,"BLUE",231.11,0.44,3071.5,146.15,0.62,0.0225
3,2017,"BLUE",293.87,0.513,3373,146.2,0.641,0.021
4,2017,"BLUE",544.59,0.9305,3492,147.25,0.598,0.0185
5,2017,"BLUE",344.944,0.5626,4437.4,175.38,1.0284,0.0304
6,2017,"BLUE",198.9,0.302666666666667,4937.66666666667,179.1,1.36366666666667,0.0363333333333333
7,2017,"BLUE",234.56,0.3615,5806.5,214.25,1.929,0.0525
8,2017,"BLUE",254.48,0.393,5700.5,210.1,1.8035,0.049
9,2017,"BLUE",194.08,0.318,4552,181.2,0.921,0.027
10,2017,"BLUE",149.105,0.2555,3110,131.05,1.2095,0.0385
11,2017,"BLUE",123.41,0.2325,2958.5,140.25,0.637,0.023
12,2017,"BLUE",76.465,0.1525,2322.5,119,0.6305,0.0245
1,2018,"BLUE",54.16,0.109,1922,99.1,0.439,0.017
2,2018,"BLUE",77.725,0.1585,1739,92,0.4675,0.019
3,2018,"BLUE",139.19,0.264,2591.5,124.15,0.5255,0.019
4,2018,"BLUE",203.145,0.3605,2713,120.65,0.6535,0.0215
5,2018,"BLUE",288.696,0.4658,4228.6,165.06,0.8278,0.024
6,2018,"BLUE",410.156666666667,0.624333333333333,5164.33333333333,187.4,0.989666666666667,0.0263333333333333
7,2018,"BLUE",394.345,0.5865,6134.5,216.45,1.1105,0.0285
8,2018,"BLUE",353.825,0.532,5771,206.2,1.105,0.029
9,2018,"BLUE",328.94,0.526,4779,184.6,3.18,0.091
10,2018,"BLUE",121.64,0.215,4053,178.4,0.731,0.024
11,2018,"BLUE",118.305,0.2305,3435,170.7,1.0515,0.04
12,2018,"BLUE",141.96,0.2765,4300,212.85,0.971,0.0355
1,2019,"BLUE",109.3,0.222,2304,120.9,0.727,0.029
2,2019,"BLUE",109.895,0.223,2894,151.35,0.5695,0.023
3,2019,"BLUE",182.625,0.333,2976,135.95,0.499,0.017
4,2019,"BLUE",215.5,0.3675,3654.5,153.3,0.9855,0.0305
5,2019,"BLUE",188.604,0.3112,4097,165.12,0.759,0.0228
6,2019,"BLUE",248.733333333333,0.395333333333333,4276.66666666667,163.6,0.697333333333333,0.0196666666666667
7,2019,"BLUE",263.04,0.403,5497.5,200.7,1.0625,0.0285
8,2019,"BLUE",345.535,0.5085,7082,246.1,1.019,0.026
9,2019,"BLUE",322.54,0.506,5707,214.7,1.035,0.029
10,2019,"BLUE",286.27,0.4925,4973.5,210.8,1.0825,0.0345
11,2019,"BLUE",154.815,0.3075,3505,178.3,0.7495,0.029
12,2019,"BLUE",156.29,0.3105,2881,146.6,0.676,0.0265
1,2020,"BLUE",108,0.218,4270,222,0.626,0.025
2,2020,"BLUE",90.25,0.191,1990.5,109.3,0.333,0.014
3,2020,"BLUE",134.84,0.2465,4176,191.85,0.825,0.0285
3,2021,"BLUE",255.5574266,0.447275544,2979.852311,128.7503336,0.683452791,0.022080459
4,2021,"BLUE",306.728933,0.52543305,3545.893565,149.0681395,0.536928656,0.016818195
5,2021,"BLUE",231.460731233333,0.393481747333333,3193.57388866667,133.1348018,0.426996549,0.0132833676666667
6,2021,"BLUE",284.7541895,0.441515769333333,3024.27664833333,112.609991636667,0.982122798,0.0268069646666667
7,2021,"BLUE",308.34889955,0.4815488155,3190.948935,119.6834892,0.6170891445,0.0170280765
8,2021,"BLUE",294.5435049,0.4512934335,3143.213921,115.1242973,0.896954833,0.023922329
9,2021,"BLUE",280.9776564,0.435809659,2821.259301,104.6194828,0.58050107,0.015789379
10,2021,"BLUE",223.70622675,0.382569919,2676.9466965,112.85012449,0.767253441,0.0240035915
11,2021,"BLUE",160.39851565,0.282467186,1957.486133,85.360685665,0.857913367,0.0279762585
12,2021,"BLUE",195.98701655,0.349445551,3121.0336135,138.0635791,0.734410817,0.0244800205
1,2022,"BLUE",149.9723907,0.299616351,2338.020758,120.19894,0.6551653715,0.025729029
2,2022,"BLUE",173.9403209,0.346853812,2618.281645,133.7523516,0.792726855,0.030959769
3,2022,"BLUE",169.15372265,0.3071425595,1972.232143,89.49358889,0.743279679,0.02529294
4,2022,"BLUE",430.56457315,0.712125562,3316.55573,133.40290355,0.7066118425,0.0211701355
5,2022,"BLUE",537.5245462,0.86892138125,4256.087181,167.106310525,0.5843219,0.0169600075
6,2022,"BLUE",395.84694425,0.619842858,3565.1005835,134.15723055,0.4353333265,0.01203833
7,2022,"BLUE",438.0618513,0.641667594,3902.909265,134.5293159,0.721241817,0.018062066
8,2022,"BLUE",606.72767275,0.9310794875,4040.6111865,147.93014455,0.6059842955,0.0162852075
9,2022,"BLUE",360.95474805,0.6144725925,3308.4683165,137.6727419,0.956071201,0.0296051055
10,2022,"BLUE",355.3000607,0.59337166,2791.736176,113.7495006,0.543088104,0.016429235
11,2022,"BLUE",296.9837601,0.506082827,3908.466124,163.8391988,0.521995469,0.016326665
12,2022,"BLUE",260.6896306,0.475836723,2795.834011,127.0401942,0.573087107,0.019569219
1,2023,"BLUE",192.684696,0.375032023,2806.063876,138.5401194,0.542943206,0.020372874
3,2023,"BLUE",202.803341233333,0.377650533333333,2806.51744833333,131.264842933333,0.275445881333333,0.0100136806666667
4,2023,"BLUE",284.9225643,0.483592974,2665.750207,110.9065263,0.378634099,0.011728807
5,2023,"BLUE",312.6201909,0.5195648945,3508.791139,142.5506544,0.76482309,0.022584202
6,2023,"BLUE",328.66875215,0.499149511,3286.283735,118.30393205,0.3704908665,0.0097526905
7,2023,"BLUE",381.90263675,0.59441058,3312.079019,123.472926,1.5603230585,0.04271844
8,2023,"BLUE",427.1240559,0.650121167,3674.584579,133.3346144,0.597100666,0.015762828
9,2023,"BLUE",366.0417529,0.602198326,3901.582193,156.0522097,0.64250047,0.019039718
10,2023,"BLUE",197.075696,0.3520706385,3312.3032275,147.4203198,0.709737496,0.023924735
11,2023,"BLUE",361.02054115,0.6418068615,3811.2779265,166.96657905,0.393968538,0.012867422
12,2023,"BLUE",141.3087914,0.273172698,2661.446807,130.5096951,0.476063522,0.017742294
1,2024,"BLUE",110.8060333,0.229640075,2273.808464,121.624283,0.49399577,0.020291992
2,2024,"BLUE",152.40952015,0.278342079,2865.709618,130.72226105,0.558420141,0.0192870415
3,2024,"BLUE",226.9215174,0.416134074,3095.3258565,141.5664862,0.456818058,0.015764126
4,2024,"BLUE",398.17239245,0.6754428755,3539.433302,148.3922934,0.4406639035,0.0139480205
5,2024,"BLUE",217.50617195,0.3559757795,3675.802153,145.464477,0.4202490595,0.012280693
6,2024,"BLUE",282.0373079,0.4401252305,3936.2482655,147.3978624,0.3751115215,0.0103275
7,2024,"BLUE",344.5868366,0.531382646,3885.566483,143.17768715,0.416401545,0.011282339
8,2024,"BLUE",365.97108825,0.551368082,3765.731276,134.6804893,0.4506292755,0.0117671805
9,2024,"BLUE",332.5843854,0.522257789,3801.336019,143.3694559,0.510457184,0.01416015
10,2024,"BLUE",316.8798726,0.5489168285,3111.2127365,133.4943297,0.3535798195,0.011383317
11,2024,"BLUE",345.4295621,0.601045638,3081.395845,131.658283,0.396561316,0.012628985
1,2025,"BLUE",135.3505228,0.278119138,2222.316139,118.3759761,0.4148732,0.017015744
2,2025,"BLUE",162.9403496,0.31346516,2958.490505,144.063782,0.3540169295,0.013142795
3,2025,"BLUE",241.60853325,0.436808747,2965.958345,133.46498265,0.42916722,0.014528346
4,2025,"BLUE",284.6169195,0.50589664,2915.8862345,129.4823663,0.3043019355,0.010159224
5,2025,"BLUE",229.214086325,0.38249095775,3350.11488475,136.279947425,0.37266829175,0.011283112
12,2016,"BLWA",65.11,0.116,1344,59.7,1.028,0.034
1,2017,"BLWA",68.63,0.1245,1545,69.75,1.0835,0.0375
2,2017,"BLWA",70.96,0.129,1787,81.85,0.9345,0.0325
3,2017,"BLWA",141.906666666667,0.244666666666667,805.333333333333,34.4666666666667,0.955666666666667,0.0306666666666667
4,2017,"BLWA",201.5425,0.30025,3010.75,108.775,1.268,0.03325
5,2017,"BLWA",221.69,0.314333333333333,1663.66666666667,55.7666666666667,1.429,0.035
6,2017,"BLWA",229.9,0.297,567,16.9,2.217,0.047
7,2017,"BLWA",219.786666666667,0.287666666666667,4802.33333333333,144.1,1.43366666666667,0.0306666666666667
8,2017,"BLWA",239.885,0.2965,2213.5,63.15,1.054,0.0215
9,2017,"BLWA",153.76,0.21,1950.5,62.05,1.653,0.038
10,2017,"BLWA",34.77,0.052,2000,70.7,0.645,0.017
11,2017,"BLWA",21.845,0.035,2003.5,80,0.8185,0.0245
12,2017,"BLWA",51.895,0.094,1486.5,66.95,0.5315,0.018
1,2018,"BLWA",60.71,0.122,1724.66666666667,90.5333333333333,0.931,0.0376666666666667
2,2018,"BLWA",40.675,0.0735,3165,146.5,1.148,0.04
3,2018,"BLWA",72.86,0.12575,1929,82.95,0.80525,0.02625
4,2018,"BLWA",281.306666666667,0.471333333333333,2070,85.4666666666667,0.75,0.0233333333333333
5,2018,"BLWA",310.535,0.43825,2083.5,73.125,1.372,0.035
6,2018,"BLWA",374.16,0.477,1706,49.9,1.356,0.028
7,2018,"BLWA",255.76,0.317,2030.5,57.2,2.077,0.0415
8,2018,"BLWA",22.61,0.028,1287,36.2,1.301,0.026
9,2018,"BLWA",156.97,0.1955,1254,35.3,0.411,0.008
10,2018,"BLWA",135.54,0.179,2544,77.9,2.505,0.055
11,2018,"BLWA",76.505,0.1215,1793.5,70.95,0.6495,0.0185
12,2018,"BLWA",99.495,0.1965,1422.5,72.55,0.471,0.0185
1,2019,"BLWA",59.6366666666667,0.116666666666667,1275.33333333333,64.0333333333333,0.448333333333333,0.0173333333333333
2,2019,"BLWA",40.58,0.0765,1188.5,56.9,0.5995,0.022
3,2019,"BLWA",106.486666666667,0.193,1555,70.9666666666667,0.613666666666667,0.0213333333333333
4,2019,"BLWA",95.1566666666667,0.155,1644,65.4666666666667,0.613,0.018
5,2019,"BLWA",228.58,0.311666666666667,1831,62.7666666666667,0.847333333333333,0.0206666666666667
6,2019,"BLWA",252.405,0.3225,2282.5,66.95,1.099,0.0235
7,2019,"BLWA",262.965,0.318,4282.5,117.3,1.7045,0.033
8,2019,"BLWA",166.66,0.2,1805,48.9,1.672,0.032
9,2019,"BLWA",146.06,0.179,2561,71.15,1.15,0.023
10,2019,"BLWA",116.04,0.157,2660,83.5,1.188,0.027
11,2019,"BLWA",58.15,0.101,1756,75.35,0.79,0.0255
12,2019,"BLWA",45.005,0.083,1329.5,61.7,0.5575,0.0195
1,2020,"BLWA",77.04,0.1435,1358,64.3,0.302,0.011
3,2020,"BLWA",100.288,0.1816,1743.2,78.94,0.52,0.0182
7,2020,"BLWA",220.02,0.265666666666667,1910.66666666667,52.9666666666667,1.01966666666667,0.0203333333333333
8,2020,"BLWA",85.3,0.107,2590,74.5,0.493,0.01
9,2020,"BLWA",78.665,0.099,1690,48.75,0.8875,0.0185
10,2020,"BLWA",30.26882685,0.043842074,1100.33132,37.8808639,0.6559200175,0.0164687165
11,2020,"BLWA",23.50783417,0.036471478,1950.694403,73.27922183,0.271909743,0.007549404
12,2020,"BLWA",20.959660938,0.0391342375,1655.6697945,78.03798713,0.83188693,0.029765041
2,2021,"BLWA",28.4846019203333,0.058766249,1170.52538196667,61.45321728,0.564501710666667,0.0225330563333333
3,2021,"BLWA",64.05343059,0.111804653,2227.419258,96.72854835,0.57601295,0.018791084
4,2021,"BLWA",33.56477142625,0.05761288175,1476.6329722,62.17385051,0.69623581625,0.02186056675
5,2021,"BLWA",9.21812786566667,0.0129401283333333,856.6893115,30.0594394133333,0.68308664,0.0178036033333333
6,2021,"BLWA",79.69926483,0.114381199,2890.623765,97.84128803,1.226507373,0.030202624
7,2021,"BLWA",171.917878055,0.2302789565,1680.938285,52.84990594,1.6381833675,0.037137318
8,2021,"BLWA",3.395307547,0.004314411,941.8134094,27.39507872,0.804194943,0.016716061
9,2021,"BLWA",54.3120930025,0.074626761,2060.8508666,66.10512595,0.663442897,0.015385387
10,2021,"BLWA",127.6054247,0.185705381,1334.74932,46.17678196,0.006372782,0.001
11,2021,"BLWA",96.357848185,0.1569418105,1725.6197805,68.55558857,0.599098397,0.0177773915
12,2021,"BLWA",38.543708295,0.06979126,1194.107087,53.86736063,0.8008707635,0.0272405765
1,2022,"BLWA",71.6802702766667,0.143878519,1263.98095833333,65.71882903,0.371678164666667,0.0148581663333333
2,2022,"BLWA",61.36716699,0.1242610715,1284.770603,67.068110325,0.403342145,0.016122144
3,2022,"BLWA",72.977847345,0.12932361675,1666.415555,74.23861485,0.4381191755,0.01484863175
4,2022,"BLWA",100.204171106667,0.164035843666667,2595.754109,104.7311614,0.419034121,0.0125078646666667
5,2022,"BLWA",219.756464566667,0.307475379,1250.055578,41.7305902733333,0.545400076666667,0.01317591
6,2022,"BLWA",183.3951405,0.236952777,2315.810677,68.82892823,0.882971996,0.018808624
7,2022,"BLWA",282.50259585,0.3361150975,2391.197527,64.506158495,0.5645795175,0.0107264845
8,2022,"BLWA",238.0938422,0.291561021,1833.09276,50.86023152,0.660658122,0.013018591
9,2022,"BLWA",195.86243615,0.2532928495,1491.55765,44.50242547,0.58336491,0.012470231
10,2022,"BLWA",118.4268927,0.173571253,1556.272373,54.2535943,0.313425283,0.007989727
11,2022,"BLWA",83.003721825,0.130745862,1023.133246,39.600906715,0.3748392115,0.0107152
12,2022,"BLWA",28.6795793,0.04967681,1599.904141,68.69921405,0.612074537,0.01970126
1,2023,"BLWA",68.32340753,0.13105826,1300.2623105,63.89277958,0.461539945,0.0173944275
2,2023,"BLWA",84.20161964,0.157618598333333,1555.98584966667,73.4680763533333,0.347779653666667,0.0125463703333333
3,2023,"BLWA",573.58632706,0.983563219,5062.3402884,214.965600744,0.3571118154,0.011251148
4,2023,"BLWA",144.1687019,0.2306287485,1606.772374,62.75145754,0.38239795,0.011069229
5,2023,"BLWA",236.5844702,0.345552826666667,1666.78257076667,56.1368755133333,0.484517507,0.0120869433333333
6,2023,"BLWA",95.95227361,0.126931229,2068.368008,63.21757506,0.704440524,0.015471706
7,2023,"BLWA",182.61305555,0.2224489255,2028.4359965,55.974072785,1.0114381375,0.019824729
8,2023,"BLWA",174.4560604,0.219192819,2924.351511,83.8799113,0.76454372,0.015645496
9,2023,"BLWA",218.62746235,0.277392748,1478.1796055,42.87298653,0.829607517,0.0172655045
10,2023,"BLWA",118.4550793,0.174399002,1921.875267,67.41747167,1.219397989,0.031310692
1,2024,"BLWA",41.55742033,0.0816654436666667,1350.95704733333,68.4896759233333,0.343839196666667,0.0133986306666667
2,2024,"BLWA",164.823382046667,0.305631624666667,1591.848542,73.2538941366667,0.344240772666667,0.011915258
3,2024,"BLWA",58.3583394766667,0.100425055,1554.593699,66.8167601,0.277758545666667,0.00902259433333333
4,2024,"BLWA",176.1052839,0.273702939,1315.511479,49.59179764,0.203819285,0.005684747
5,2024,"BLWA",231.3630896,0.315989640666667,1737.001669,54.4717028633333,0.340712401666667,0.00775998566666667
6,2024,"BLWA",296.100177,0.362858039,2112.247095,58.93287628,0.414334233,0.008234143
7,2024,"BLWA",284.57383725,0.3310100445,799.93181345,21.01624385,0.594796007,0.011020871
8,2024,"BLWA",153.3934438,0.183605903,2667.805539,72.23515476,0.306748891,0.005893211
9,2024,"BLWA",119.5155599,0.159149316,1909.7477485,59.30314489,0.4983803225,0.011130395
10,2024,"BLWA",151.3104268,0.207782304,1444.59318,46.55026628,0.425304397,0.009940412
12,2024,"BLWA",41.09591992,0.072827571,1300.134694,57.87390534,0.40772378,0.013714896
1,2025,"BLWA",32.3507844866667,0.0645434833333333,1074.34314956667,55.6659752933333,0.398089640666667,0.0158836093333333
2,2025,"BLWA",66.1981113666667,0.126287789,1412.64757566667,68.7505527333333,0.408265217333333,0.0151391253333333
3,2025,"BLWA",154.375790683333,0.270349464,1458.41381933333,64.26751951,0.430959856666667,0.0143457263333333
4,2025,"BLWA",170.46709245,0.2751529645,2310.6110205,90.41249212,0.4514991235,0.013192727
5,2025,"BLWA",155.826729566667,0.228638427,2728.218733,95.7265286766667,0.360824575666667,0.009318329
9,2016,"CARI",114.86,0.287,592,40.2,0.537,0.029
10,2016,"CARI",96.62,0.254,902,65,0.52,0.03
5,2017,"CARI",20.47,0.05,592.75,39.75,0.27325,0.01425
6,2017,"CARI",25.7133333333333,0.0616666666666667,656.666666666667,42.0666666666667,0.281333333333333,0.0143333333333333
7,2017,"CARI",32.865,0.0755,925,56.95,0.307,0.0145
8,2017,"CARI",47.58,0.111333333333333,727.666666666667,45.3,0.402666666666667,0.0196666666666667
9,2017,"CARI",47.0533333333333,0.117666666666667,601.333333333333,40.6,0.444,0.0233333333333333
10,2017,"CARI",32.225,0.0835,542,38.35,0.2765,0.0155
4,2018,"CARI",18.89,0.05,1409,101.6,0.964,0.055
5,2018,"CARI",22.596,0.058,1108.8,77.76,0.5428,0.0302
6,2018,"CARI",31.08,0.0846666666666667,745.666666666667,53.9,0.819666666666667,0.0446666666666667
7,2018,"CARI",54,0.12575,1041.75,64.625,0.52675,0.0255
8,2018,"CARI",63.8725,0.15025,1143.75,71.75,0.408,0.02
9,2018,"CARI",73.225,0.17475,1093,70.175,0.35125,0.01775
10,2018,"CARI",59.89,0.1575,666.5,47.975,0.24825,0.01425
11,2018,"CARI",117.48,0.305,1729,123.5,0.644,0.037
1,2019,"CARI",38.17,0.1,1478,106.6,0.603,0.035
3,2019,"CARI",29.395,0.0765,1202.5,85.85,0.1845,0.0105
4,2019,"CARI",24.585,0.064,693,49.6,0.1725,0.01
5,2019,"CARI",29.608,0.0734,596.6,39.9,0.1892,0.01
6,2019,"CARI",36.86,0.0845,870,52.85,0.315,0.015
7,2019,"CARI",48.3975,0.11075,1002.5,60.9,0.4135,0.01975
8,2019,"CARI",45.075,0.104,1155.5,71.15,0.3425,0.0165
9,2019,"CARI",83.545,0.203,690,45.1,0.271,0.014
10,2019,"CARI",113.505,0.296,875,62.55,0.235,0.0135
11,2019,"CARI",71.7,0.188,1067,76.8,0.308,0.018
12,2019,"CARI",46.49,0.121,931,66.9,0.164,0.009
1,2020,"CARI",50.32,0.169,1062,98.2,0.22,0.016
2,2020,"CARI",88.15,0.236,1642,120.8,0.23,0.014
3,2020,"CARI",76.23,0.2,1628,117.4,0.266,0.015
6,2020,"CARI",40.2483333333333,0.0966666666666667,635.833333333333,40.95,0.194166666666667,0.00966666666666667
7,2020,"CARI",63.435,0.14875,991,62.15,0.31825,0.01575
8,2020,"CARI",58.43419484,0.1394934384,849.0547704,54.128368756,0.307866604,0.0154754694
9,2020,"CARI",98.62143535,0.245498232333333,981.187030966667,66.11754163,0.345618505333333,0.018430581
10,2020,"CARI",92.12699921,0.231796263,975.5769562,66.74156003,0.881379476,0.047776321
11,2020,"CARI",101.807065005,0.2667708045,2328.9361615,167.4458581,1.191746396,0.068282106
12,2020,"CARI",41.56761516,0.111836217,1951.942277,144.0346559,1.129905123,0.066406619
1,2021,"CARI",32.68148603,0.087862076,1512.024472,111.7128974,0.440382024,0.02594578
2,2021,"CARI",84.64334721,0.221545486,2331.203666,167.6853508,0.527903456,0.030280432
3,2021,"CARI",33.96535728,0.090501389,2385.881364,174.3345075,0.5556502455,0.032375394
4,2021,"CARI",31.504785755,0.082717163,2295.633695,165.49992925,0.5577810255,0.032015487
5,2021,"CARI",30.81595198,0.0768293493333333,1206.1228651,82.4219917233333,0.477085671333333,0.025850011
6,2021,"CARI",35.0616286675,0.08202168475,1054.906702925,65.7355739675,0.795618574,0.03880649275
7,2021,"CARI",41.38950087,0.0941215085,917.9016942,55.56579249,0.4798629425,0.0228760765
8,2021,"CARI",47.6682301933333,0.112433088333333,887.324755566667,56.2192765533333,0.74066988,0.0376185143333333
11,2021,"CARI",130.1086302,0.34020058,2975.219461,213.7926549,0.517855681,0.029673937
1,2022,"CARI",33.21661913,0.086808358,2063.739941,148.1204348,0.475664292,0.02721314
2,2022,"CARI",36.95797212,0.095760615,1912.743,136.2009829,0.407805654,0.023156319
3,2022,"CARI",32.03224257,0.0840348595,2391.5026955,172.0758483,0.4242953885,0.024321991
4,2022,"CARI",35.623544805,0.093546823,1908.0243305,137.6185662,0.4138836325,0.023780328
5,2022,"CARI",40.3162981133333,0.104093949333333,1239.79831323333,88.2483460333333,0.397144455333333,0.0222204823333333
6,2022,"CARI",38.483757765,0.0892617395,874.548133,54.238091985,0.33558948825,0.01629461475
7,2022,"CARI",66.804023565,0.1552100775,959.4004675,59.17839655,0.300116815,0.014473253
8,2022,"CARI",77.887339055,0.181190381,911.8882958,56.5624198075,0.2962804555,0.01434554025
9,2022,"CARI",77.92247722,0.187090047,768.10914715,49.571324265,0.2726973845,0.013840819
10,2022,"CARI",71.51590139,0.1837520675,780.61051105,54.919791575,0.32346833,0.018109359
11,2022,"CARI",144.354132186667,0.374487347666667,2866.022073,203.2734405,0.464222686333333,0.0262184173333333
1,2023,"CARI",42.91396314,0.114297656,2150.291722,157.3913693,0.298341022,0.017413624
2,2023,"CARI",49.36785941,0.131351221,2173.581807,158.93174,0.308353804,0.017979459
3,2023,"CARI",475.25538265,1.239643758,4346.517436,311.7337349,0.2784109055,0.0159018835
4,2023,"CARI",43.91330732,0.115999658,2465.348129,178.9714033,0.366912582,0.0212403
5,2023,"CARI",40.7553337375,0.10360306975,1018.8957579,71.34224041,0.2315381215,0.012688217
6,2023,"CARI",37.4694159866667,0.086516401,686.602287333333,42.2483012866667,0.243620809666667,0.011728951
7,2023,"CARI",59.3644710933333,0.135136063333333,917.540337866667,55.5078388933333,0.565695237666667,0.0268098066666667
8,2023,"CARI",79.95757093,0.188028755,817.7734746,51.3730016666667,0.212156663666667,0.0104234443333333
9,2023,"CARI",87.69109974,0.213325294,837.33111125,54.88891415,0.2133701825,0.011037977
10,2023,"CARI",85.20271512,0.221212805,839.4700228,59.8276136033333,0.285942203,0.0162127983333333
11,2023,"CARI",99.0351709,0.264171297,1528.195297,112.1013925,0.361925184,0.021179626
12,2023,"CARI",129.4145337,0.34772122,2304.522682,170.2805739,0.339375805,0.020004714
1,2024,"CARI",76.02157322,0.195991186,2266.053264,160.5515973,0.381844864,0.021573675
2,2024,"CARI",178.8825668,0.4713174,3323.9198,240.8418568,0.325560424,0.0188183
3,2024,"CARI",1.282831691,0.003423793,287.9355361,21.11922412,0.262445587,0.015350221
4,2024,"CARI",31.93660328,0.0838397063333333,1112.85398406667,80.21327524,0.294272014,0.0168696246666667
5,2024,"CARI",31.3098445966667,0.0775044753333333,771.261699933333,52.2513283366667,0.275035762,0.0146983453333333
6,2024,"CARI",45.4370225133333,0.105461167666667,827.832987533333,51.1095073066667,0.218689337,0.010545751
7,2024,"CARI",98.8157769933333,0.23227056,1499.63923443333,94.1229980433333,0.355013033,0.0173444323333333
8,2024,"CARI",85.23890022,0.201812382333333,900.6886574,56.9864348633333,0.221414406666667,0.011004189
9,2024,"CARI",99.560330645,0.246608764,782.7370313,52.423550965,0.3348515705,0.0177101625
10,2024,"CARI",88.9210018133333,0.230345673666667,1121.49638666667,80.0831052233333,0.31118037,0.0175430163333333
